,order_id,order_date,order_priority,order_quantity,sales,discount,ship_mode,profit,unit_price,shipping_cost,first_name,last_name,region,customer_segment,product_category,product_sub-category,product_name,product_container,product_base_margin,ship_date,birthdate,Manager,Status
2311,36999,2009-12-12,Medium,03/01/1900,306.6205,0.08,Express Air,-479.08,115.99,5.99,Cari,MacIntyre,Ontario,Corporate,Technology,Telephones and Communication,2160,Small Box,0.57,2009-12-13,1958-02-25,Pat,Returned
2312,37216,2010-11-30,High,24/01/1900,527.25,0.01,Regular Air,74.01,20.98,8.83,Eudokia,Martin,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Premium Transparent Presentation Covers by GBC,Small Box,0.37,2010-01-12,1958-02-03,Pat,Not Returned
2313,37314,2011-05-04,Medium,21/01/1900,210.86,0.04,Regular Air,5.5,9.77,6.02,Michelle,Huthwaite,Ontario,Home Office,Furniture,Office Furnishings,DAX Solid Wood Frames,Medium Box,0.48,2011-05-05,1957-05-18,Pat,Not Returned
2314,37349,2010-02-15,Critical,08/01/1900,631.73,0.03,Express Air,122.43,78.69,19.99,Bill,Stewart,Ontario,Corporate,Furniture,Office Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Small Box,0.43,2010-02-17,1957-10-19,Pat,Not Returned
2315,37828,2011-04-20,Low,23/01/1900,490.17,0.04,Regular Air,-57.09,20.97,4.0,Mike,Caudle,Ontario,Corporate,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.77,2011-04-25,1957-05-22,Pat,Not Returned
2316,37828,2011-04-20,Low,11/02/1900,206.2,0.01,Regular Air,101.14,4.91,0.5,Mike,Caudle,Ontario,Corporate,Office Supplies,Labels,Avery 508,Small Box,0.36,2011-04-22,1957-03-22,Pat,Not Returned
2317,37920,2010-07-14,Critical,17/02/1900,414.42,0.04,Regular Air,-380.2,8.46,8.99,Andy,Reiter,Ontario,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Diskettes, 10/Box",Small Pack,0.79,2010-07-16,1941-09-20,Pat,Not Returned
2318,38052,2012-02-15,Low,13/01/1900,542.6,0.03,Regular Air,118.4,40.98,1.99,Erin,Ashbrook,Ontario,Consumer,Technology,Computer Peripherals,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.44,2012-02-15,1942-04-01,Pat,Not Returned
2319,38080,2009-09-14,Not Specified,26/01/1900,125.01,0.08,Regular Air,-56.35,4.98,4.7,Jim,Mitchum,Ontario,Consumer,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,2009-09-15,1942-08-16,Pat,Not Returned
2320,38145,2009-09-12,Not Specified,02/02/1900,60.92,0.07,Regular Air,-17.2,1.88,1.49,Amy,Cox,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box,0.37,2009-09-14,1942-11-07,Pat,Not Returned
2321,38145,2009-09-12,Not Specified,08/01/1900,387.17,0.01,Regular Air,190.6,45.98,4.8,Amy,Cox,Ontario,Small Business,Furniture,Office Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Wrap Bag,0.68,2009-09-13,1943-07-17,Pat,Not Returned
2322,38437,2012-05-08,Critical,19/01/1900,4201.47,0.04,Delivery Truck,199.25,212.6,52.2,Cynthia,Arntzen,Ontario,Small Business,Furniture,Tables,Bush Advantage Collection® Round Conference Table,Jumbo Box,0.64,2012-09-05,1943-05-03,Pat,Not Returned
2323,38437,2012-05-08,Critical,17/01/1900,55.66,0.08,Regular Air,-21.4,3.28,2.31,Cynthia,Arntzen,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Newell 321,Wrap Bag,0.56,2012-09-05,1943-02-11,Pat,Not Returned
2324,38503,2009-05-05,Low,16/02/1900,5567.79,0.04,Regular Air,1726.66,120.98,3.99,Melanie,Page,Ontario,Corporate,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",Small Box,0.6,2009-05-05,1943-11-22,Pat,Not Returned
2325,38503,2009-05-05,Low,10/01/1900,503.2935,0.02,Regular Air,-222.82,55.99,5.0,Melanie,Page,Ontario,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,2009-05-05,1944-03-10,Pat,Not Returned
2326,38503,2009-05-05,Low,01/02/1900,796.03,0.05,Delivery Truck,-133.71,23.99,15.68,Melanie,Page,Ontario,Corporate,Furniture,Office Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Jumbo Drum,0.62,2009-09-05,1944-02-13,Pat,Not Returned
2327,38530,2011-04-17,Critical,16/02/1900,1980.37,0.03,Regular Air,904.83,40.98,2.99,Dave,Hallsten,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Small Box,0.36,2011-04-17,1944-04-20,Pat,Returned
2328,38530,2011-04-17,Critical,13/01/1900,642.66,0.05,Regular Air,-82.35,49.43,19.99,Dave,Hallsten,Ontario,Home Office,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",Small Box,0.57,2011-04-17,1944-02-21,Pat,Returned
2329,38726,2009-05-21,Medium,13/02/1900,92.86,0.04,Regular Air,-11.28,2.08,1.49,Eugene,Hildebrand,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Economy Binders,Small Box,0.36,2009-05-23,1944-10-21,Pat,Not Returned
2330,39172,2010-06-25,Low,07/02/1900,9013.58,0.04,Regular Air,2574.36,232.58,19.99,Nancy,Lomonaco,Ontario,Home Office,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Small Box,0.59,2010-02-07,1946-09-05,Pat,Not Returned
2331,39172,2010-06-25,Low,26/01/1900,175.42,0.0,Regular Air,-93.73,5.98,7.5,Nancy,Lomonaco,Ontario,Home Office,Office Supplies,Paper,Xerox 1920,Small Box,0.4,2010-02-07,1946-12-08,Pat,Not Returned
2332,39269,2012-10-26,Low,16/01/1900,464.695,0.06,Regular Air,107.51,35.99,2.5,Gary,Zandusky,Ontario,Home Office,Technology,Telephones and Communication,Accessory1,Small Pack,0.36,2012-02-11,1946-01-19,Pat,Not Returned
2333,39330,2010-07-17,Critical,29/01/1900,184.77,0.0,Express Air,-71.96,5.74,5.3,Andy,Yotov,Ontario,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme Kleencut® Forged Steel Scissors,Small Pack,0.55,2010-07-18,1946-03-05,Pat,Not Returned
2334,39365,2012-05-14,High,01/02/1900,931.08,0.1,Express Air,269.6,29.89,1.99,Cynthia,Arntzen,Ontario,Small Business,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,2012-05-17,1946-09-15,Pat,Not Returned
2335,39430,2009-06-13,Low,29/01/1900,877.97,0.03,Regular Air,-144.2,30.98,6.5,Edward,Becker,Ontario,Corporate,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box,0.79,2009-06-17,1946-06-17,Pat,Not Returned
2336,39555,2012-09-04,Low,07/02/1900,1112.54,0.01,Regular Air,352.96,27.18,8.23,Naresj,Patel,Ontario,Corporate,Office Supplies,Envelopes,"Tyvek ® Top-Opening Peel & Seel Envelopes, Plain White",Small Box,0.38,2012-09-09,1946-09-25,Pat,Returned
2337,39749,2010-06-27,High,14/01/1900,125.31,0.0,Regular Air,26.24,7.96,4.95,Ed,Ludwig,Ontario,Consumer,Furniture,Office Furnishings,Staples Plastic Wall Frames,Small Box,0.41,2010-06-29,1946-11-09,Pat,Not Returned
2338,39749,2010-06-27,High,14/02/1900,11277.05,0.01,Delivery Truck,3497.45,264.98,17.86,Ed,Ludwig,Ontario,Consumer,Technology,Office Machines,Panasonic KX-P1131 Dot Matrix Printer,Jumbo Drum,0.58,2010-06-29,1946-02-03,Pat,Not Returned
2339,39749,2010-06-27,High,12/02/1900,110.64,0.06,Regular Air,-62.6,2.6,2.4,Ed,Ludwig,Ontario,Consumer,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,2010-06-29,1947-05-26,Pat,Not Returned
2340,39815,2009-04-09,Low,12/02/1900,4075.3759999999997,0.05,Regular Air,841.73,115.99,8.99,Roy,French,Ontario,Consumer,Technology,Telephones and Communication,5185,Small Box,0.58,2009-04-13,1947-02-01,Pat,Not Returned
2341,40001,2011-02-24,Medium,15/02/1900,1736.53,0.1,Regular Air,457.03,39.48,3.99,Aimee,Bixby,Ontario,Home Office,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Small Box,0.56,2011-02-26,1947-02-19,Pat,Not Returned
2342,40386,2011-02-18,High,28/01/1900,2905.3,0.0,Express Air,1704.0,98.31,0.49,Jesus,Ocampo,Ontario,Small Business,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Small Box,0.36,2011-02-20,1947-06-10,Pat,Not Returned
2343,40647,2009-08-17,High,16/02/1900,1982.16,0.03,Regular Air,267.1,40.99,19.99,Naresj,Patel,Ontario,Corporate,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Small Box,0.36,2009-08-18,1947-03-09,Pat,Not Returned
2344,41120,2012-07-07,Low,04/02/1900,870.75,0.09,Regular Air,100.5,26.64,5.3,Darren,Budd,Ontario,Consumer,Furniture,Chairs & Chairmats,SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair,Medium Box,0.0,2012-09-07,1948-04-27,Pat,Returned
2345,41120,2012-07-07,Low,13/01/1900,43.37,0.02,Regular Air,9.53,3.08,0.99,Darren,Budd,Ontario,Consumer,Furniture,Office Furnishings,DAX Solid Wood Frames,Medium Box,0.48,2012-09-07,1948-06-03,Pat,Returned
2346,41122,2010-02-21,Not Specified,29/01/1900,61.22,0.06,Express Air,-76.88,1.74,4.08,Darren,Budd,Ontario,Home Office,Furniture,Office Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",Small Pack,0.53,2010-02-23,1948-09-25,Pat,Not Returned
2347,41187,2010-09-30,Low,09/01/1900,52.93,0.0,Regular Air,5.34,5.58,0.7,Edward,Nazzal,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Newell 314,Wrap Bag,0.6,2010-09-30,1948-11-11,Pat,Not Returned
2348,41187,2010-09-30,Low,25/01/1900,145.13,0.03,Regular Air,-42.45,5.78,4.96,Edward,Nazzal,Ontario,Small Business,Office Supplies,Paper,Xerox 1899,Small Box,0.36,2010-04-10,1948-09-24,Pat,Not Returned
2349,41221,2009-09-12,Critical,04/01/1900,345.57,0.06,Regular Air,-218.77,80.98,35.0,Eugene,Hildebrand,Ontario,Home Office,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,2009-09-13,1949-07-05,Pat,Not Returned
2350,41282,2009-07-04,Medium,08/02/1900,916.05,0.08,Regular Air,-21.9,24.92,12.98,Eileen,Kiefer,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,2009-06-07,1949-09-27,Pat,Not Returned
2351,41312,2012-01-31,Not Specified,21/01/1900,787.63,0.05,Regular Air,140.22,39.48,1.99,Jonathan,Howell,Ontario,Consumer,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54,2012-01-02,1949-06-15,Pat,Not Returned
2352,41318,2011-10-09,Low,21/01/1900,1223.11,0.0,Express Air,161.72,56.96,13.22,Brian,Stugart,Ontario,Consumer,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Small Box,0.56,2011-10-18,1949-02-09,Pat,Not Returned
2353,41345,2012-02-02,Medium,05/02/1900,66.41,0.04,Regular Air,0.37,1.88,0.79,Magdelene,Morse,Ontario,Home Office,Office Supplies,Rubber Bands,Staples Pushpins,Wrap Bag,0.5,2012-02-02,1950-03-01,Pat,Not Returned
2354,41604,2009-02-10,Medium,22/01/1900,138.24,0.06,Regular Air,-48.22,6.37,5.19,Edward,Becker,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Small Box,0.38,2009-11-02,1950-01-09,Pat,Not Returned
2355,41891,2011-05-22,High,22/01/1900,846.59,0.08,Regular Air,-1.95,40.89,18.98,Tamara,Dahlen,Ontario,Corporate,Furniture,Office Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,Small Box,0.57,2011-05-23,1950-12-02,Pat,Not Returned
2356,42022,2009-09-24,Medium,14/02/1900,338.85,0.04,Regular Air,-170.18,7.3,7.72,Eugene,Hildebrand,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,0.38,2009-09-25,1950-06-16,Pat,Not Returned
2357,42022,2009-09-24,Medium,11/01/1900,43.25,0.06,Regular Air,-9.68,3.95,2.0,Eugene,Hildebrand,Ontario,Home Office,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,Wrap Bag,0.53,2009-09-25,1950-03-10,Pat,Not Returned
2358,42081,2011-01-10,Low,05/02/1900,188.34,0.04,Regular Air,-110.16,5.18,5.74,Christine,Phan,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36,2011-01-15,1950-09-25,Pat,Not Returned
2359,42081,2011-01-10,Low,03/01/1900,32.49,0.08,Regular Air,-5.05,10.94,1.39,Christine,Phan,Ontario,Small Business,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Small Box,0.35,2011-12-01,1950-10-05,Pat,Not Returned
2360,42081,2011-01-10,Low,26/01/1900,1493.858,0.02,Regular Air,183.24,65.99,8.8,Christine,Phan,Ontario,Small Business,Technology,Telephones and Communication,6120,Small Box,0.58,2011-01-15,1951-04-14,Pat,Not Returned
2361,42086,2010-07-22,High,18/01/1900,50.15,0.09,Regular Air,-2.39,2.78,0.97,Erin,Smith,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Newell 339,Wrap Bag,0.59,2010-07-23,1951-12-26,Pat,Not Returned
2362,42246,2012-04-26,Not Specified,09/02/1900,3060.37,0.07,Regular Air,234.03,77.51,4.0,Ted,Trevino,Ontario,Corporate,Technology,Computer Peripherals,Micro Innovations Media Access Pro Keyboard,Small Box,0.76,2012-04-27,1951-08-17,Pat,Not Returned
2363,42246,2012-04-26,Not Specified,05/01/1900,25.31,0.05,Regular Air,-0.5,4.84,0.71,Ted,Trevino,Ontario,Corporate,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,0.52,2012-04-28,1952-03-22,Pat,Not Returned
2364,42465,2010-12-21,Medium,15/01/1900,102.32,0.08,Regular Air,-32.7,6.48,5.74,Tamara,Dahlen,Ontario,Corporate,Office Supplies,Paper,Xerox 1994,Small Box,0.37,2010-12-22,1952-11-20,Pat,Not Returned
2365,42657,2011-10-03,Low,17/02/1900,945.54,0.03,Regular Air,254.58,19.98,5.97,Eileen,Kiefer,Ontario,Consumer,Office Supplies,Paper,Xerox 1936,Small Box,0.38,2011-05-10,1952-11-28,Pat,Not Returned
2366,42820,2010-02-16,Low,27/01/1900,141.56,0.1,Regular Air,-2.85,5.28,2.99,Ted,Trevino,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37,2010-02-23,1952-04-03,Pat,Not Returned
2367,42848,2012-10-06,Not Specified,19/02/1900,387.79,0.01,Regular Air,-56.51,7.64,5.83,David,Philippe,Ontario,Consumer,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,2012-08-10,1952-05-20,Pat,Not Returned
2368,43269,2009-04-10,Critical,16/01/1900,843.15,0.0,Regular Air,355.0,48.91,5.81,James,Lanier,Ontario,Corporate,Office Supplies,Paper,Xerox 1891,Small Box,0.38,2009-12-04,1952-11-04,Pat,Returned
2369,43269,2009-04-10,Critical,24/01/1900,3978.02,0.08,Regular Air,1336.96,165.98,19.99,James,Lanier,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine,Small Box,0.4,2009-12-04,1952-03-09,Pat,Returned
2370,43367,2010-03-09,Critical,03/01/1900,23.38,0.08,Regular Air,-12.19,6.48,5.14,Anemone,Ratner,Ontario,Small Business,Office Supplies,Paper,Xerox 23,Small Box,0.37,2010-12-03,1952-03-16,Pat,Not Returned
2371,43367,2010-03-09,Critical,16/01/1900,139.37,0.04,Express Air,1.72,8.34,2.64,Anemone,Ratner,Ontario,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Elite Stainless Steel Scissors,Small Pack,0.59,2010-10-03,1952-09-17,Pat,Not Returned
2372,43367,2010-03-09,Critical,18/01/1900,1221.62,0.01,Regular Air,-468.64,64.65,35.0,Anemone,Ratner,Ontario,Small Business,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,Large Box,0.8,2010-09-03,1953-05-14,Pat,Not Returned
2373,43399,2009-07-30,High,04/02/1900,59.66,0.05,Regular Air,-33.34,1.68,1.57,Cari,MacIntyre,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,2009-07-31,1953-10-25,Pat,Not Returned
2374,43399,2009-07-30,High,02/01/1900,377.01599999999996,0.1,Delivery Truck,-201.28,218.75,69.64,Cari,MacIntyre,Ontario,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,2009-01-08,1953-03-22,Pat,Not Returned
2375,43399,2009-07-30,High,08/01/1900,124.7,0.0,Regular Air,31.94,15.04,1.97,Cari,MacIntyre,Ontario,Corporate,Office Supplies,Paper,White GlueTop Scratch Pads,Wrap Bag,0.39,2009-01-08,1953-04-02,Pat,Not Returned
2376,43875,2011-12-07,Critical,24/01/1900,382.19,0.03,Express Air,11.39,14.42,6.75,Melanie,Page,Ontario,Corporate,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,0.52,2011-10-12,1954-03-10,Pat,Not Returned
2377,43875,2011-12-07,Critical,17/01/1900,2573.92,0.07,Delivery Truck,117.23,150.98,143.71,Melanie,Page,Ontario,Corporate,Furniture,Chairs & Chairmats,"Global Airflow Leather Mesh Back Chair, Black",Jumbo Drum,0.55,2011-09-12,1954-10-25,Pat,Not Returned
2378,43875,2011-12-07,Critical,09/02/1900,727.64,0.01,Regular Air,27.64,17.98,8.51,Melanie,Page,Ontario,Corporate,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,2011-09-12,1954-11-27,Pat,Not Returned
2379,43875,2011-12-07,Critical,16/01/1900,2795.0040000000004,0.02,Regular Air,311.09,195.99,8.99,Melanie,Page,Ontario,Corporate,Technology,Telephones and Communication,A1228,Small Box,0.58,2011-08-12,1954-01-26,Pat,Not Returned
2380,43875,2011-12-07,Critical,25/01/1900,2564.5775,0.07,Regular Air,331.29,125.99,7.69,Melanie,Page,Ontario,Corporate,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,2011-09-12,1954-03-21,Pat,Not Returned
2381,44197,2009-01-20,High,27/01/1900,3970.33,0.02,Delivery Truck,-229.79,140.98,53.48,Cynthia,Arntzen,Ontario,Small Business,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Jumbo Box,0.65,2009-01-23,1954-06-13,Pat,Not Returned
2382,44229,2010-05-14,Medium,08/02/1900,185.69,0.02,Regular Air,50.16,4.84,0.71,Erin,Smith,Ontario,Home Office,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,0.52,2010-05-14,1954-11-20,Pat,Not Returned
2383,44386,2012-04-09,Medium,27/01/1900,129.06,0.1,Regular Air,-75.13,4.91,4.97,Chris,Selesnick,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Small Box,0.38,2012-11-04,1954-05-26,Pat,Not Returned
2384,44386,2012-04-09,Medium,12/02/1900,1236.64,0.01,Regular Air,518.81,28.48,1.99,Chris,Selesnick,Ontario,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,2012-11-04,1955-02-27,Pat,Not Returned
2385,44390,2010-12-03,Not Specified,01/02/1900,3234.1,0.03,Regular Air,2033.5,99.23,8.99,Noel,Staavos,Ontario,Home Office,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Small Pack,0.35,2010-05-12,1955-03-05,Pat,Not Returned
2386,44612,2011-03-13,High,06/01/1900,428.723,0.06,Regular Air,-147.72,85.99,1.25,Dean,Braden,Ontario,Corporate,Technology,Telephones and Communication,Accessory8,Small Pack,0.39,2011-03-15,1955-04-18,Pat,Not Returned
2387,44614,2010-06-14,Low,18/01/1900,55.35,0.0,Express Air,-56.63,2.22,5.0,George,Bell,Ontario,Corporate,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Small Box,0.55,2010-06-18,1955-03-15,Pat,Not Returned
2388,44614,2010-06-14,Low,27/01/1900,700.35,0.06,Regular Air,-123.01,26.31,5.89,George,Bell,Ontario,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,0.75,2010-06-23,1955-07-15,Pat,Not Returned
2389,44615,2010-05-09,Medium,19/01/1900,36.37,0.07,Regular Air,-10.26,1.88,1.49,Edward,Becker,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box,0.37,2010-10-05,1955-06-27,Pat,Not Returned
2390,44864,2010-06-17,Low,25/01/1900,187.55,0.1,Regular Air,-171.41,7.77,9.23,Lena,Creighton,Ontario,Corporate,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,0.58,2010-06-24,1955-08-04,Pat,Not Returned
2391,44900,2010-02-09,Medium,04/01/1900,47.03,0.08,Regular Air,-12.03,11.19,5.03,Joni,Sundaresam,Ontario,Home Office,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Small Box,0.37,2010-10-02,1955-09-20,Pat,Not Returned
2392,44960,2011-05-03,Low,16/01/1900,112.91,0.04,Regular Air,-72.81,6.48,8.4,Tamara,Chand,Ontario,Consumer,Office Supplies,Paper,Xerox 212,Small Box,0.37,2011-05-05,1955-03-21,Pat,Not Returned
2393,44960,2011-05-03,Low,22/01/1900,180.92,0.1,Regular Air,-82.54,8.57,6.14,Tamara,Chand,Ontario,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Office Executive Series Stainless Steel Trimmers,Small Pack,0.59,2011-03-05,1955-12-08,Pat,Not Returned
2394,44960,2011-05-03,Low,17/01/1900,31.68,0.04,Regular Air,-23.69,1.7,1.99,Tamara,Chand,Ontario,Consumer,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Small Pack,0.51,2011-07-05,1956-02-22,Pat,Not Returned
2395,44992,2012-12-24,Critical,01/02/1900,1673.53,0.0,Regular Air,524.73,51.98,10.17,Anthony,Witt,Ontario,Corporate,Technology,Office Machines,Canon MP25DIII Desktop Whisper-Quiet Printing Calculator,Medium Box,0.37,2012-12-26,1956-03-28,Pat,Not Returned
2396,44992,2012-12-24,Critical,01/02/1900,7110.24,0.06,Delivery Truck,-536.17,218.75,69.64,Anthony,Witt,Ontario,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.72,2012-12-26,1956-02-05,Pat,Not Returned
2397,45125,2012-05-28,Critical,06/01/1900,975.5,0.09,Delivery Truck,-252.01,160.98,35.02,Erin,Smith,Ontario,Home Office,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,Jumbo Box,0.72,2012-05-29,1962-09-13,Pat,Not Returned
2398,45125,2012-05-28,Critical,01/02/1900,4834.8,0.0,Regular Air,1193.11,175.99,4.99,Erin,Smith,Ontario,Home Office,Technology,Telephones and Communication,5165,Small Box,0.59,2012-05-29,1961-05-10,Pat,Not Returned
2399,45190,2010-11-19,High,13/01/1900,2084.96,0.0,Delivery Truck,135.26,150.98,43.71,George,Ashbrook,Ontario,Small Business,Furniture,Chairs & Chairmats,"Global Airflow Leather Mesh Back Chair, Black",Jumbo Drum,0.55,2010-11-19,1961-05-01,Pat,Not Returned
